globalID,docID,annotID,text,label,supports
17764,848,T5,"Aufteilung der Kosten in      Entwicklungskosten und laufende Kosten ist sehr sinnvoll, ich bin mir aber      nicht selber, ob die laufenden Kosten über den Scope dieses User      Specification Documents hinausgehen ie.",Claim,None
17765,848,T6,"Intention des Dokuments ist die      Steuerung der Entwicklung, nicht der Betrieb des entsprechenden      Produktes.",Premise,T5
17766,848,None,Schwächen / Verbesserungsvorschläge.,None,None
17767,848,None,Datenmodell I,None,None
17768,848,None,User Profil,None,None
17769,848,T8,"Ich würde den Abgleich von FB / Runtastic Profil als      Nutzerprofildaten Manuelle Eingabe oder Import von      Nutzerprofildaten aus FB/Runtastic  reformulieren, da dies klarer      herausstellt, dass hier sowohl eine Datenintegration von einem      Drittanbieter stattfindet als auch eine Speicherung von manuell      eingegebenen Daten zwei verschieden Daten zur Datenablage  Funktionale Anforderungen",Premise,T7
17770,848,None,Ich würde vorschlagen die Punkte gemäss ihres übergeordneten Zwecks im      Prozess zu strukturieren.,None,None
17771,848,T10,"Zum Beispiel fallen sowohl 1. als auch 2. unter      den Punkt Registrierung, 3.       und 4. dient der Organisation von gemeinsamen      Trainingsaktivitäten, 5. würde ich als Überpunkt      Wettkampfanmeldung nennen.",Premise,T9
17772,848,None,Bezüglich des Punktes      Wettkampfanmeldung würde ich bzgl.,None,None
17773,848,T12,"Der Registrierung klarer spezifizieren,      dass es zwei verschiedene Nutzergruppen auf der Plattform gibt      Triathleten und Wettkampforganisatoren.",Premise,T11
17774,848,T13,Ggf. wäre es sinnvoll die      entsprechenden Funktionalitäten basierend auf den unterschiedlichen      Anforderungen dieser zwei Nutzergruppen auszudifferenzieren.,Claim,None
17775,848,T14,Insgesamt handelt es sich meiner Meinung nach um eine gut und konsistent ausgearbeitete Lösung.,Claim,None
17776,849,None,review4178,None,None
17777,849,None,1,None,None
17778,849,None,. Worin sehen Sie die Stärken der Lösung?,None,None
17779,849,T1,"Dank der kurzen Erklärung über der Service zu Beginn, fällt es leichter den Rest im richtigen Kontext zu sehen.",Claim,None
17780,849,T2,Klar beschriebener Zeithorizont.,Claim,None
17781,849,T3,"Tolle grafische Darstellung der Daten, welche ein schnelles Verständnis ermöglicht.",Claim,None
17782,849,T4,"Ausführliche Beschreibung der funktionalen Anwendung mit klaren Angaben, was die Funktion erfüllen muss.",Claim,None
17783,849,T5,Die Performance Anforderungen sind bereits in reellen Zahlen angegeben und definieren die Ansprüche sehr genau.,Claim,None
17784,849,T6,Gute Aufteilung der Kosten in den Bereich der Entwicklung und der Unterhaltung danach.,Claim,None
17785,849,None,2.Worin sehen Sie Schwächender Lösung und wie können diese behoben werden?,None,None
17786,849,T7,"Die Einbettung ist eher eine Beschreibung des Apps und erklärt nicht genau, wie das App im Alltag genutzt werden soll.",Premise,T8
17787,849,T8,"Mann könnte genauer erklären, wann und wie der Nutzer den Service nutzen wird.",Claim,None
17788,849,T9,"Da die Karten für Trainingsstrecken von Google angeboten werden, müsste Google auch als Partner in die Liste der anspruchsgruppen aufgenommen werden.",Premise,T10
17788,849,T10,"Da die Karten für Trainingsstrecken von Google angeboten werden, müsste Google auch als Partner in die Liste der anspruchsgruppen aufgenommen werden.",Claim,None
17789,849,T11,"Dies gilt auch für Facebook und Runtastic, da dort Daten ausgetauscht werden.",Claim,None
17789,849,T12,"Dies gilt auch für Facebook und Runtastic, da dort Daten ausgetauscht werden.",Premise,T11
17790,849,None,.,None,None
17791,849,None,3. Worauf sollte in der Überarbeitung der Lösung geachtet werden?,None,None
17792,849,T13,"Bei den Stakeholdern könnte man etwas ausführen, was die Einzelnen für Ansprüche an das Projekt haben.",Claim,None
17793,849,T14,Beispielsweise das Entwicklungsteam möchte verständliche Anweisungen und Handlungsfreiräume o.ä,Premise,T13
17794,849,None,..,None,None
17795,849,T15,"Bei der Einbettung in das Arbeitsfeld könnte man genauer erklären, wann und wie der Nutzer den Service nutzen wird.",Claim,None
17796,849,T16,"Dabei könnte man auch noch auf die Zusammenarbeit mit bestehenden Unternehmen eingehen und aufzeigen, wie das App bestehende Services Google, Facebook, Runtastic nutzt.",Premise,T15
17797,849,T17,"Bei den Funktionalen Anforderungen, müsste noch definiert werden, auf welchen Betriebssystemen das App laufen soll IOS, Android.",Claim,None
17797,849,T18,"Bei den Funktionalen Anforderungen, müsste noch definiert werden, auf welchen Betriebssystemen das App laufen soll IOS, Android.",Premise,T17
17798,849,T19,Die Risiken könnte man noch bezüglich des Faktors der Zusammenarbeit und den Schnittstellen mit bestehenden Produkten ergänzen.,Claim,None
17799,849,T20,Solche Schnittstellen sind nicht immer einfach zu konstruieren und man ist von der Gegenseite abhängig.,Premise,T19
17800,849,T21,"Zudem könnte man versuchen auch bei den Kosten, bereits richtige Zahlen zu verwenden, wodurch das Projekt noch konkreter werden würde.",Claim,None
17801,850,None,review4184,None,None
17802,850,None,1,None,None
17803,850,None,. Worin sehen Sie die Stärken der Lösungdes Kommilitonen?,None,None
17804,850,T1,Sehr interessante Idee.,Claim,None
17805,850,T2,Der Nutzen auf Kunden und Unternehmensseite sind klar und eindeutig.,Claim,None
17806,850,T3,Einbettung in das Arbeitsgebiet Anschauliche Grafik und wirklich gut umgesetzt.,Claim,None
17807,850,T4,"Datenmodell Anschaulichge Grafik, jedoch verstehe ich den ablauf nicht 100.",Claim,None
17808,850,None,Hinweis aus der Vorlesung vom 23. Oktober bezüglich,None,None
17809,850,None,Datenmodell wurde angeommen und gut umgesetzt.,None,None
17810,850,T6,Sehr schöne übersicht bei Funktionale Anforderungen.,Claim,None
17811,850,T7,Grafik beinhaltet die zentralen Themen und FragestellungenNicht Funktionale Anforderungen,Claim,None
17812,850,None,"Kurz, knackig und sehr verständlich2.Worin sehen Sie Schwächender Lösung des Kommilitonen und wie können diese behoben werden?",None,None
17813,850,None,"Grundsätzlich verstehe ich deine Idee sehr gut, aber was mir noch ein weing fehlt, ist wie man mit Personen umgeht die kein Smartphone mit RFID",None,None
17814,850,None,Funktion bestizen.,None,None
17815,850,T10,Vor allem beim Anzeigen von freien Sitzplätzen könnte dies zu Problemen führen.,Premise,T9
17816,850,T11,"Bei Punkt 1 Ziel des Projekts, dachte ich, dass Messbarkeit stets ein wichtiger Teil ist.",Premise,T14
17817,850,None,Messbarkeit im Sinne der neuen Software,None,None
17818,850,T13,"Was wird duch die neue Software verbessert Bessere Sitzauslastung, einfacheres Abrechnen, optimierter Fahrplan usw.",Premise,T14
17819,850,T14,Dies könnte man noch ergänzen.,Claim,None
17820,850,T12,Wirklich gut ausgeführte Stakeholder.,Claim,None
17821,850,T15,Aber meiner Meinung nach fehlt ein sehr wichtiger Stakeholder komplett.,Claim,None
17822,850,T16,"Nämlich der Zugbauer Stadler, Siemens oder was auch immer.",Premise,T15
17823,850,T17,Ohne ein Umrüsten der Züge ist die neue Technologie/ App nicht anwendbar.,Premise,T16
17824,850,T18,"Weiter denke ich, dass noch andere Unternehmen wie die Post, BLS integriert oder abgeholt werden könnten.",Claim,None
17825,850,T19,Nicht Funktionale Anforderungen Könnte noch weiter ausdifferenziert werden.,Claim,None
17826,850,T20,"BSP Performanceanforderungen Softwaregeschwindigkeit, Update.",Premise,T19
17827,850,T21,Stetige gleichbleibende Connectivity im Zug.,Premise,T19
17828,850,None,Sicherheitsanforderungen,None,None
17829,850,None,Keine Möglichkeiten gibt Geld fur nicht befahrene Strecken zu verrechnen,None,None
17830,850,T23,> verstehe ich nicht ganz.,Claim,None
17831,850,T24,ProjektaspekteGrunsätzlich alles richtig.,Claim,None
17832,850,T25,Irgendwie aber sehr knapp gehalten Möglicherweise würde ich Systemausfälle weiter beschreiben um die Konesquenzen davon auch zu kennen.,Premise,T27
17832,850,T26,Irgendwie aber sehr knapp gehalten Möglicherweise würde ich Systemausfälle weiter beschreiben um die Konesquenzen davon auch zu kennen.,Claim,None
17833,850,None,Oder bei Betrug,None,None
17834,850,None,Wo sind die Lücken der Software oder wie könnte betrogen werden?,None,None
17835,850,T28,"Kosten ich denke, dass du mit Fixkosten einmalige Kosten meinst?",Premise,T29
17836,850,T29,"Hier würde ich ein weing aufpassen, denn Fixkosten entstehen auch jährlich und sind nicht einmaliger Natur.",Claim,None
17837,850,None,Ich denke dass die Benennung Entwicklungskosten Plattform/,None,None
17838,850,None,APP 380T sowie Investitionen in Rollmaterial/,None,None
17839,850,None,Sensorik 296 Mio. verständlicher wären.,None,None
17840,850,T31,Da diese einmaliger Natur sind.,Premise,T30
17841,850,T32,Schliesslich könnte man Jährliche Wartung bei 390T belassen.3.,Claim,None
17842,850,None,Worauf sollte in der Überarbeitung der Lösung geachtet werden?,None,None
17843,850,None,Geben  Sie hierbei konkrete Verbesserungsvorschläge konstruktives Feedback.,None,None
17844,850,T33,Meiner Meinung nach eine hervorragende Lösung.,Claim,None
17845,850,None,EKurz,None,None
17846,850,None,", Knapp und Verständlich.",None,None
17847,850,T35,Man muss nicht mehr viel machen.,Premise,T33
17848,850,T36,"Ich denke, man könnte einzelne Punkte noch genauer beschreiben.",Claim,None
17849,850,None,BSP.,None,None
17850,850,None,Systemausfälle,None,None
17851,850,None,"Was ist damit gemeint, was ist gemein?",None,None
17852,851,None,review4198,None,None
17853,851,None,Gut,None,None
17854,851,T1,Die App wurde verständlich erklärt und alles Wichtige ist enthalten.,Claim,None
17855,851,T2,"Kann man wirklich gut auf Alexa anwenden, da man beim Kochen meist die Hände schmutzig hat und nicht das Handy entsperren kann.",Claim,None
17855,851,T3,"Kann man wirklich gut auf Alexa anwenden, da man beim Kochen meist die Hände schmutzig hat und nicht das Handy entsperren kann.",Premise,T2
17856,851,None,Verbesserungswürdig,None,None
17857,851,None,"Bezüglich Partner, solltest du dir noch überlegen ob",None,None
17858,851,None,"du zB. Betty Bosi willst um laufend neue Rezepte zu haben, um nicht nur auf die Community vertrauen zu müssen.",None,None
17859,851,None,Stakeholder,None,None
17860,851,None,"Mitarbeiter und Investoren fehlen, User Cenrticity hingegen ist keine.",None,None
17861,851,T6,Risiko Fehlt noch   LeShop als Partner kann nicht akquiriert werden,Claim,None
17861,851,T7,Risiko Fehlt noch   LeShop als Partner kann nicht akquiriert werden,Premise,T6
17862,851,T8,Zu wenig Nutzer für eine aktive Community,Premise,T7
17863,851,None,"Nutzer akzeptiert nicht, alles nur über die App zu bestellen",None,None
17864,851,T10,"nur weil er das letzte Mal noch 1 Zwiebel übrig hatte, heisst das nicht das sie heute noch da ist",Premise,T9
17865,851,T11,"Shitstorm ist nicht grösstes Problem bei Sicherheitsleck, sondern das Vertrauen der Kunden das geschädigt wird",Claim,None
17866,851,T12,"Kosten könnten ausführlicher sein, da doch viele Faktoren und viele Partner benötigt werden.",Claim,None
17866,851,T13,"Kosten könnten ausführlicher sein, da doch viele Faktoren und viele Partner benötigt werden.",Premise,T12
17867,851,T14,Was macht die Firma InnovativeProgramming genau und wieso braucht es genau diese?,Claim,None
17868,851,None,Performance Anforderungen,None,None
17869,851,T16,"Möglichst kleine responsetime ist kein richtiges Ziel, wäre besser mit Responsetime nicht länger als 2 Sec.",Claim,None
17870,851,None,Benützer Schnittstellen Evtl.,None,None
17871,851,None,wäre es noch eine Überlegung wert das System offen zu gestalten um mit andern Küchensystemen zu kommunizieren sofern diese überhaupt fähig sind,None,None
17872,852,None,review4212,None,None
17873,852,T1,1 Stärken der LösungDer Detailgrad der einzelnen Punkte ist sehr gut gewählt.,Claim,None
17874,852,T2,Man erhält die nötigen Informationen und wird jedoch nicht durch wenig relevanten Spezifikationen verwirrt.,Premise,T1
17875,852,T3,Das Ziel des Projektes ist kurz und prägnant beschrieben.,Claim,None
17876,852,T4,Die funktionalen Anforderungen sind gut gegliedert und decken meines Erachtens alle wichtigen Anforderungen ab.,Claim,None
17877,852,T5,Die Kosten sind ganzheitlich und abschliessend genannt.2 Schwächen der LösungDie,Claim,None
17878,852,None,Risiken sind noch etwas zu stark auf sachlich inhaltliche Risiken beschränkt.,None,None
17879,852,T7,"Es wäre interessant, auch menschliche bzw. organisatorische Risiken zu erörtern siehe Buch von Peter Hruschka.3 VerbesserungsvorschlägeAls",Claim,None
17879,852,T8,"Es wäre interessant, auch menschliche bzw. organisatorische Risiken zu erörtern siehe Buch von Peter Hruschka.3 VerbesserungsvorschlägeAls",Premise,T7
17880,852,None,"weiteren Stakeholder würde ich konkret den SoftwareEngineer hinzufügen, welche die Plattform tatsächlich erstellt und mit dem Projektteam zusammenarbeitet.",None,None
17881,852,T10,Das Datenmodell sollte meines Erachtens noch durch das Nennen konkreter Datenpunkte angereichert werden.,Claim,None
17882,852,T11,"Welche Informationen erfasst der Kunden, welche werden von der Agentur zur Verfügung gestellt, etc.?",Premise,T10
17883,853,None,review4213,None,None
17884,853,None,1,None,None
17885,853,None,Was mir an deiner Lösung gefällt,None,None
17886,853,T1,Die Idee deiner Serviceleistung gefällt mir grundsätzlich sehr gut.,Claim,None
17887,853,T2,"Ich denke, gerade im Marketing werden die zur Verfügung stehende Potenzial durch Big Data Analytics und AI noch nicht voll ausgeschöpft.",Premise,T3
17888,853,T3,"Somit finde ich es gut, dass deine Lösung nicht nur Kampagnen auswertet, sondern diese Ergebnisse mit weiteren Quellen anreichert und als Grundlage für Folgekampagnen benötigt.",Claim,None
17889,853,T4,Sehr gefallen hat mir zudem die Tabelle mit den funktionalen Anforderungen.,Claim,None
17890,853,T5,"Man merkt, dass du dir diesbezüglich schon umfassend Gedanken gemacht hast und die Anforderungen spezifisch ausgearbeitet hast.",Premise,T4
17891,853,T6,Die einzelnen Schritte erscheinen mir plausibel und sinnvoll.,Premise,T4
17892,853,T7,Ebenfalls hast du dich umfassend mit den möglichen Risiken und Kosten auseinandergesetzt.,Claim,None
17893,853,None,2,None,None
17894,853,None,Was du an deiner Lösung vielleicht noch verbessern könntest,None,None
17895,853,T8,Unter dem Abschnitt Einbettung in das Arbeitsgebiet differenzierst du zwischen den Tätigkeiten der regulären Mediaagenturen und den Vorzügen deiner Plattform.,Premise,T9
17896,853,T9,"Jetzt ist mir etwas unklar, ob deine Serviceleistung darauf abzielt, die Arbeit der regulären Media ganz zu ersetzen oder einfach nur eine zusätzliche Leistung bietest?",Premise,T10
17897,853,T10,"Falls ersteres der Fall ist, müsstest du überlegen, wie deine Softwarelösungen zum Beispiel die Netzwerke und Partnerschaften, über welche Mediaagenturen verfügen, in deine Service miteinbringen könntest.",Claim,None
17898,853,T11,"Ich könnte mir vorstellen, dass dies gerade beim Thema Marketing einen enorm wichtigen Faktor für die werbenden Unternehmen darstellt.",Premise,T10
